index,liqd,kof,price_last,name,price,name_id
3425,,0.99,32.2146,StatTrak™ PP-Bizon | Judgement of Anubis (Factory New),31.4424,39400
3452,,0.99,31.7493,AUG | Copperhead (Minimal Wear),31.4424,34020
3450,,0.99,31.1355,StatTrak™ AUG | Fleet Flock (Factory New),31.4424,38254
3351,newq,0.99,30.0663,M4A4 | Cyber Security (Factory New),31.4424,835822
3382,,0.99,31.4424,StatTrak™ Nova | Hyper Beast (Factory New),31.284000000000002,39169
3439,,0.99,32.0562,M4A4 | Hellfire (Factory New),31.1355,35300
3420,,0.99,30.11,StatTrak™ P90 | Cold Blooded (Factory New),31.1355,39319
3357,,0.9,32.769,Sticker | Cloud9 (Holo) | Boston 2018,31.095,39956
3463,,0.95,35.625,Sticker | Twistzz (Gold) | Berlin 2019,31.0555,772399
3449,,0.99,28.8387,StatTrak™ M4A4 | Desolate Space (Minimal Wear),30.9771,38864
3227,,0.9,36.396,Operation Breakout All Access Pass,30.671999999999997,35881
3332,,0.9,36.260999999999996,Sticker | SK Gaming (Holo) | Atlanta 2017,30.671999999999997,40730
2654,,0.99,68.40899999999999,★ StatTrak™ Gut Knife | Freehand (Field-Tested),68.40899999999999,43615
2783,zz,0.99,55.2222,★ StatTrak™ Flip Knife | Ultraviolet (Battle-Scarred),55.2222,43567
1560,,0.99,47.5497,★ StatTrak™ Survival Knife | Stained (Minimal Wear),47.5497,777152
3334,,0.99,35.2836,P2000 | Ocean Foam (Minimal Wear),30.6702,35952
3455,,0.99,33.8976,StatTrak™ AK-47 | Jaguar (Battle-Scarred),30.6702,38194
3421,,0.99,32.3631,StatTrak™ M4A1-S | Player Two (Well-Worn),30.6702,779439
3418,newq,0.99,32.2146,Glock-18 | Neo-Noir (Minimal Wear),30.6702,835804
3431,,0.99,30.6801,MAG-7 | Hazard (Factory New),30.6702,35484
3526,,0.99,30.6801,AUG | Copperhead (Field-Tested),30.6702,34019
3237,zz,0.99,30.6801,★ StatTrak™ Shadow Daggers | Boreal Forest (Minimal Wear),30.6801,43855
3433,,0.99,30.6801,★ StatTrak™ Navaja Knife | Stained (Battle-Scarred),30.6801,762868
3430,,0.99,30.6801,★ StatTrak™ Gut Knife | Boreal Forest (Battle-Scarred),30.6801,43976
3432,zz,0.99,30.6801,★ StatTrak™ Navaja Knife | Safari Mesh (Well-Worn),30.6801,762811
3359,,0.99,30.11,StatTrak™ USP-S | Neo-Noir (Well-Worn),30.11,43995
1870,,0.99,100.11,★ StatTrak™ M9 Bayonet | Safari Mesh (Well-Worn),100.11,755863
3283,,0.9,30.11,Sticker | FURIA (Holo) | Katowice 2019,30.537,768486
3422,,0.95,30.11,Sticker | kNgV- (Gold) | Berlin 2019,30.4665,772513
3446,,0.99,31.2939,M4A1-S | Player Two (Minimal Wear),30.3633,779233
3377,,0.99,31.6008,StatTrak™ USP-S | Dark Water (Field-Tested),30.2148,39733
3517,,0.99,30.11,StatTrak™ FAMAS | Commemoration (Minimal Wear),30.2148,773765
3610,,0.99,30.11,Desert Eagle | Pilot (Well-Worn),30.11,34464
3444,,0.99,30.11,StatTrak™ Five-SeveN | Case Hardened (Factory New),30.11,38553
3468,,0.99,30.6801,P90 | Cold Blooded (Factory New),30.0564,36128
3474,,0.99,30.0663,AWP | Snake Camo (Battle-Scarred),30.0564,34133
3481,,0.99,30.11,AWP | Neo-Noir (Minimal Wear),30.11,763400
3469,,0.99,28.6803,StatTrak™ Dual Berettas | Cobra Strike (Minimal Wear),30.11,38459
3456,,0.99,30.11,StatTrak™ M4A4 | Hellfire (Well-Worn),30.11,38884
3323,,0.9,32.634,Sticker | Astralis (Holo) | Atlanta 2017,30.11,39861
3500,,0.99,28.6803,Galil AR | Aqua Terrace (Factory New),30.11,34891
3318,,0.9,32.769,Sticker | Team Liquid (Holo) | Atlanta 2017,30.11,40942
3370,,0.9,30.680999999999997,Sticker | Team EnVyUs (Holo) | Katowice 2015,30.11,40919
822,zz,0.9,130.6535,Sticker | s1mple (Foil) | Atlanta 2017,30.11,41819
3190,,0.99,50.11,★ StatTrak™ Navaja Knife | Blue Steel (Minimal Wear),30.11,759506
3460,zz,0.99,30.11,★ StatTrak™ Ursus Knife | Doppler (Minimal Wear),30.11,769884
3472,newq,0.99,30.0663,StatTrak™ USP-S | Monster Mashup (Minimal Wear),28.9872,835802
3462,,0.99,30.11,AK-47 | Legion of Anubis (Minimal Wear),28.9872,781656
3442,,0.99,30.11,StatTrak™ M4A1-S | Player Two (Field-Tested),28.9872,779329
3479,liqd,0.99,30.11,AK-47 | The Empress (Field-Tested),28.8288,33970
3461,,0.99,28.8387,AK-47 | Neon Rider (Well-Worn),28.8288,759498
3328,,0.9,28.584,Sticker | GODSENT (Holo) | Atlanta 2017,28.719,40216
3453,,0.99,30.11,M4A4 | Radiation Hazard (Minimal Wear),28.6803,35323
3537,,0.99,26.0766,StatTrak™ M4A4 | Royal Paladin (Well-Worn),28.5219,38890
3502,,0.99,30.6801,AK-47 | Neon Rider (Field-Tested),28.3734,759341
3555,,0.99,27.918000000000003,StatTrak™ AWP | Electric Hive (Field-Tested),28.3734,38290
3484,,0.99,27.1458,AWP | Electric Hive (Factory New),28.3734,34078
3423,,0.9,28.305,Sticker | kennyS (Foil) | Cluj-Napoca 2015,28.305,41591
3447,,0.9,25.794,Sticker | kennyS (Foil) | Boston 2018,28.305,41590
3492,,0.99,30.0663,StatTrak™ AK-47 | Aquamarine Revenge (Battle-Scarred),28.0665,38152
3424,,0.99,30.11,StatTrak™ XM1014 | Entombed (Factory New),28.0665,781710
3507,,0.99,27.4527,AWP | BOOM (Field-Tested),28.0665,34069
3529,,0.99,26.8389,StatTrak™ MP9 | Hydra (Factory New),28.0665,773820
3524,,0.99,28.6803,AK-47 | Wasteland Rebel (Minimal Wear),27.918000000000003,33981
3523,,0.99,28.3734,Glock-18 | Dragon Tattoo (Factory New),27.918000000000003,35018
3499,,0.99,26.9973,M4A4 | Royal Paladin (Minimal Wear),27.918000000000003,35328
4006,zz,0.9,13.940999999999999,DreamHack 2014 Cobblestone Souvenir Package,27.881999999999998,34486
3490,zz,0.99,30.11,Galil AR | Cerberus (Factory New),27.7596,34902
3532,newq,0.99,30.11,Galil AR | Phoenix Blacklight (Factory New),27.7596,835852
3504,,0.99,28.2249,StatTrak™ AK-47 | Legion of Anubis (Battle-Scarred),27.7596,781703
3809,,0.99,27.7596,StatTrak™ M4A4 | Hellfire (Battle-Scarred),27.7596,38880
3480,zz,0.99,27.7596,P2000 | Chainmail (Factory New),27.7596,35902
3549,,0.99,27.3042,MP9 | Pandora's Box (Factory New),27.7596,35676
3570,,0.99,26.6904,Glock-18 | Twilight Galaxy (Factory New),27.7596,35063
3496,,0.99,30.3732,StatTrak™ P2000 | Fire Elemental (Minimal Wear),27.6111,39194
3497,,0.99,28.0665,StatTrak™ AK-47 | Frontside Misty (Field-Tested),27.6111,38186
3534,zz,0.99,27.7596,M4A4 | Bullet Rain (Factory New),27.6111,35256
3489,,0.99,27.6111,Galil AR | Winter Forest (Factory New),27.6111,34983
3518,,0.99,27.4527,AK-47 | Vulcan (Battle-Scarred),27.6111,33973
3515,,0.99,26.9973,StatTrak™ P90 | Shapewood (Factory New),27.6111,39357
3522,,0.99,26.6904,USP-S | Road Rash (Factory New),27.6111,42216
3547,,0.99,25.7697,Galil AR | Sugar Rush (Factory New),27.6111,34963
3451,,0.99,25.11,USP-S | Serum (Factory New),27.6111,42225
3530,,0.99,27.6111,StatTrak™ AK-47 | Point Disarray (Well-Worn),27.6111,38213
3494,,0.9,28.728,Sticker | FaZe Clan (Holo) | Atlanta 2017,27.468000000000004,40102
3498,,0.99,31.6008,MAG-7 | Counter Terrace (Factory New),27.4527,35470
3591,,0.99,27.918000000000003,SSG 08 | Blood in the Water (Minimal Wear),27.4527,36534
3536,,0.99,27.1458,StatTrak™ AK-47 | Redline (Well-Worn),27.4527,38222
3473,newq,0.99,28.3734,MAC-10 | Gold Brick (Factory New),27.3042,835860
3559,a_liqd,0.99,27.3042,AK-47 | Asiimov (Field-Tested),27.3042,763250
3535,,0.99,27.1458,StatTrak™ Glock-18 | Wasteland Rebel (Factory New),27.3042,38737
3457,zz,0.9,27.891,Guardian Elite Pin,27.189,35089
3458,,0.9,26.775,Alyx Pin,27.189,779039
3478,,0.9,26.496,Sticker | Virtus.Pro (Holo) | Atlanta 2017,27.189,41025
3514,,0.99,30.11,P90 | Asiimov (Factory New),27.1458,36114
3412,,0.9,26.91,Sticker | Vox Eminor  | Katowice 2015,27.045,41046
3487,,0.99,28.0665,Glock-18 | Bullet Queen (Minimal Wear),26.9973,779293
3511,,0.99,27.3042,Souvenir AK-47 | Safety Net (Minimal Wear),26.9973,761496
3488,newq,0.99,27.3042,USP-S | Ancient Visions (Factory New),26.9973,835877
3508,,0.99,28.0665,StatTrak™ MAG-7 | Justice (Factory New),26.8389,779415
3533,,0.99,27.7596,StatTrak™ AK-47 | Neon Revolution (Battle-Scarred),26.8389,38199
3486,newq,0.99,27.6111,XM1014 | Ancient Lore (Factory New),26.8389,835856
3501,,0.99,27.1458,StatTrak™ M4A4 | X-Ray (Minimal Wear),26.8389,38898
3516,,0.99,27.1458,StatTrak™ M4A4 | Hellfire (Field-Tested),26.8389,38882
3621,,0.99,26.8389,StatTrak™ M4A1-S | Golden Coil (Well-Worn),26.8389,38823
3482,,0.99,26.235,MP9 | Dark Age (Factory New),26.8389,35639
3542,,0.99,28.5318,StatTrak™ M4A1-S | Decimator (Factory New),26.6904,38810
3562,,0.99,28.2249,Galil AR | Chatterbox (Field-Tested),26.6904,34907
3553,,0.99,27.7596,Tec-9 | Terrace (Factory New),26.6904,42037
3459,,0.99,27.918000000000003,MAC-10 | Red Filigree (Factory New),26.531999999999996,775958
3552,,0.99,25.6212,StatTrak™ Glock-18 | Water Elemental (Factory New),26.531999999999996,38742
3369,,0.9,27.189,Sticker | Fnatic (Holo) | Atlanta 2017,28.487,40170
3435,,0.9,27.189,Sticker | Astralis (Foil) | Cologne 2016,26.487,39858
3471,,0.99,28.5318,Nova | Baroque Orange (Factory New),26.3835,776747
3495,,0.99,27.4527,StatTrak™ M4A4 | Royal Paladin (Field-Tested),26.3835,38888
3512,,0.99,26.0766,StatTrak™ Five-SeveN | Angry Mob (Factory New),26.3835,769509
3539,,0.99,28.3734,StatTrak™ MAC-10 | Neon Rider (Factory New),26.2251,38947
3503,,0.99,27.3042,AK-47 | Jungle Spray (Factory New),26.2251,33930
3556,,0.99,25.7697,StatTrak™ AK-47 | Phantom Disruptor (Minimal Wear),26.2251,779297
4620,zz,0.9,35.11,Sticker | GuardiaN (Foil) | Atlanta 2017,26.208000000000002,40250
3540,newq,0.99,28.2249,Glock-18 | Franklin (Factory New),26.0766,835647
3467,,0.99,27.918000000000003,MP9 | Stained Glass (Factory New),26.0766,776034
3197,,0.99,27.1458,M4A1-S | Dark Water (Minimal Wear),26.0766,35195
3550,newq,0.99,26.235,SG 553 | Hypnotic (Factory New),26.0766,835816
3603,,0.99,25.11,Tec-9 | Terrace (Minimal Wear),26.0766,42039
3634,,0.99,18.8694,SSG 08 | Blood in the Water (Field-Tested),26.0766,36533
3577,,0.99,26.5419,StatTrak™ M4A4 | Desert-Strike (Factory New),25.9182,38857
3614,,0.99,26.235,StatTrak™ Galil AR | Sugar Rush (Field-Tested),25.7697,38696
3551,zz,0.99,26.0766,USP-S | Neo-Noir (Minimal Wear),25.7697,42193
3520,,0.99,25.9281,Souvenir AWP | Pink DDPAT (Field-Tested),25.7697,37542
3505,,0.9,21.474,Operation Bloodhound Access Pass,25.515,35878
3519,,0.99,27.4527,AK-47 | Asiimov (Well-Worn),25.4628,763504
3510,,0.99,27.1458,StatTrak™ M4A4 | Neo-Noir (Field-Tested),25.4628,45392
3572,,0.99,25.6212,StatTrak™ AWP | Atheris (Factory New),25.4628,769475
3445,,0.95,26.638,Sticker | oBo (Gold) | Berlin 2019,25.46,772443
3464,newq,0.99,26.3835,StatTrak™ AWP | Exoskeleton (Factory New),25.3044,835836
3543,zz,0.99,26.235,StatTrak™ M4A4 | 龍王 (Dragon King) (Minimal Wear),25.3044,38906
3567,,0.99,25.9281,StatTrak™ Glock-18 | Bullet Queen (Well-Worn),25.3044,779375
3563,,0.99,25.7697,Five-SeveN | Candy Apple (Factory New),25.3044,34706
3657,,0.99,25.0074,StatTrak™ M4A4 | Zirka (Minimal Wear),25.3044,38901
3509,,0.9,25.38,Sticker | Ninjas in Pyjamas (Holo) | DreamHack 2014,25.101,40621
3466,,0.9,21.195,Sticker | Cloud9 (Holo) | Cologne 2014,25.101,39957
3558,,0.99,27.6111,USP-S | Dark Water (Minimal Wear),25.11,42171
3485,,0.99,27.1458,P250 | Undertow (Factory New),25.11,36091
3585,zz,0.99,25.4628,AWP | Neo-Noir (Field-Tested),25.11,763332
3531,,0.99,25.0074,StatTrak™ M4A1-S | Bright Water (Minimal Wear),25.11,38798
3548,,0.99,26.9973,StatTrak™ Desert Eagle | Kumicho Dragon (Field-Tested),25.11,38433
3541,,0.99,25.9281,Souvenir AK-47 | Black Laminate (Minimal Wear),25.11,772919
3578,,0.99,25.11,Souvenir USP-S | Road Rash (Field-Tested),25.11,38112
3594,,0.99,26.3835,M4A4 | Modern Hunter (Minimal Wear),25.11,35315
3569,,0.99,25.4628,M4A4 | Neo-Noir (Minimal Wear),25.11,45385
3748,,0.99,25.7697,StatTrak™ M4A4 | Zirka (Field-Tested),25.11,38900
3576,,0.99,25.3143,MP9 | Stained Glass (Minimal Wear),25.11,775902
3602,,0.99,25.3143,AK-47 | First Class (Field-Tested),25.11,33901
3607,,0.99,25.11,StatTrak™ Sawed-Off | Devourer (Factory New),25.11,759437
3772,,0.99,25.11,StatTrak™ M4A1-S | Bright Water (Field-Tested),25.11,38797
3568,,0.99,25.11,G3SG1 | Arctic Camo (Factory New),25.11,34805
3826,,0.99,25.11,AK-47 | First Class (Battle-Scarred),25.11,33899
3605,,0.99,23.0076,Souvenir USP-S | Royal Blue (Minimal Wear),25.11,38118
3443,,0.99,30.11,Sawed-Off | Copper (Minimal Wear),25.11,36601
3477,,0.99,26.6904,CZ75-Auto | The Fuschia Is Now (Factory New),25.11,34331
3588,,0.99,26.235,StatTrak™ P250 | Undertow (Factory New),25.11,39291
3575,,0.99,25.4628,AK-47 | The Empress (Well-Worn),25.11,33972
3601,,0.99,25.3143,Desert Eagle | Golden Koi (Factory New),25.11,34416
4014,,0.99,23.9283,Glock-18 | Synth Leaf (Battle-Scarred),25.11,775186
3613,,0.99,23.7798,StatTrak™ USP-S | Overgrowth (Field-Tested),25.11,39758
3527,,0.95,25.7545,Sticker | Xyp9x (Gold) | Berlin 2019,25.11,772406
3286,,0.99,40.11,Glock-18 | Synth Leaf (Minimal Wear),25.11,776170
3528,,0.99,25.11,Glock-18 | Dragon Tattoo (Minimal Wear),25.11,35019
3560,,0.99,27.1458,FAMAS | Afterimage (Factory New),25.11,34620
3583,,0.99,25.1559,SG 553 | Integrale (Well-Worn),25.11,762153
3620,,0.99,30.11,AK-47 | Jaguar (Minimal Wear),23.9283,33922
3696,,0.99,23.9283,M4A1-S | Dark Water (Field-Tested),23.9283,35194
3521,,0.99,23.7798,AUG | Bengal Tiger (Factory New),23.9283,33996
3574,,0.99,23.6214,StatTrak™ R8 Revolver | Fade (Minimal Wear),23.9283,39431
3586,,0.99,23.3145,StatTrak™ M4A1-S | Cyrex (Minimal Wear),23.9283,38805
3579,,0.99,23.0076,M4A4 | Jungle Tiger (Factory New),23.9283,35308
3538,,0.99,27.7596,AWP | Containment Breach (Well-Worn),23.7699,774796
3670,,0.99,25.11,StatTrak™ SSG 08 | Dragonfire (Field-Tested),23.7699,39557
3564,,0.99,23.7798,StatTrak™ Sawed-Off | The Kraken (Factory New),23.7699,39603
3638,,0.99,23.6214,AK-47 | Aquamarine Revenge (Field-Tested),23.7699,33860
3703,,0.99,22.8591,StatTrak™ M4A1-S | Guardian (Minimal Wear),23.7699,38826
3726,,0.99,22.5522,USP-S | Dark Water (Field-Tested),23.7699,42170
3900,,0.99,17.4834,StatTrak™ MAC-10 | Graven (Field-Tested),23.7699,38925
3470,,0.9,26.775,Sticker | TSM Kinguin (Holo) | Katowice 2015,23.706,40877
3561,zz,0.9,25.11,Dust II Pin,23.706,34586
4165,,0.9,23.570999999999998,Katowice 2019 Viewer Pass,23.706,768165
3643,,0.99,25.1559,Desert Eagle | Cobalt Disruption (Minimal Wear),23.6214,34398
3584,newq,0.99,23.7798,MAC-10 | Gold Brick (Minimal Wear),23.6214,835821
3627,,0.99,22.7007,StatTrak™ AK-47 | Orbit Mk01 (Minimal Wear),23.6214,38207
3633,,0.99,25.4628,StatTrak™ CZ75-Auto | Victoria (Minimal Wear),23.463,38385
3649,,0.99,25.3143,P90 | Death by Kitty (Field-Tested),23.463,36135
3582,,0.99,25.11,Souvenir UMP-45 | Blaze (Factory New),23.463,38078
3635,newq,0.99,23.166,SG 553 | Hypnotic (Minimal Wear),23.463,835817
3617,,0.99,22.5522,Souvenir MP9 | Hot Rod (Factory New),23.463,37806
3546,,0.99,27.918000000000003,Nova | Bloomstick (Factory New),23.3145,35794
3566,,0.99,25.11,Nova | Baroque Orange (Minimal Wear),23.3145,776015
3622,,0.99,23.7798,AK-47 | Neon Revolution (Minimal Wear),23.3145,33937
3590,newq,0.99,23.6214,XM1014 | Ancient Lore (Minimal Wear),23.3145,835894
3623,,0.99,23.0076,StatTrak™ Glock-18 | Bullet Queen (Battle-Scarred),23.3145,779399
3608,,0.99,22.8591,StatTrak™ Desert Eagle | Kumicho Dragon (Battle-Scarred),23.3145,38431
3545,,0.99,26.0766,StatTrak™ USP-S | Neo-Noir (Battle-Scarred),23.1561,39748
3596,,0.99,25.0074,StatTrak™ M4A1-S | Atomic Alloy (Minimal Wear),23.1561,38783
3636,,0.99,23.3145,StatTrak™ M4A4 | Buzz Kill (Field-Tested),23.1561,38853
3589,newq,0.99,23.3145,USP-S | Ancient Visions (Minimal Wear),23.1561,835839
3631,,0.99,22.2453,StatTrak™ M4A4 | The Battlestar (Minimal Wear),23.1561,38894
3762,,0.99,21.4731,Desert Eagle | Pilot (Battle-Scarred),23.1561,34460
3632,zz,0.99,23.11,StatTrak™ P90 | Cold Blooded (Minimal Wear),23.11,39320
3580,,0.99,25.3143,StatTrak™ XM1014 | Incinegator (Minimal Wear),23.0076,769511
3639,newq,0.99,23.0076,Galil AR | Phoenix Blacklight (Minimal Wear),23.0076,835706
3732,,0.99,20.7108,StatTrak™ USP-S | Serum (Minimal Wear),23.0076,39763
3476,,0.9,23.013,Sticker | Copenhagen Wolves (Holo) | Cologne 2014,23.004,39972
3465,,0.9,20.916,ESL One Cologne 2014 Legends,23.004,34597
3587,,0.95,23.7025,Sticker | Headhunter (Foil),22.9615,40300
3701,,0.99,25.11,UMP-45 | Minotaur's Labyrinth (Factory New),22.8492,42120
3640,newq,0.99,23.166,Glock-18 | Franklin (Minimal Wear),22.8492,835866
3674,,0.99,23.0076,StatTrak™ M4A1-S | Hyper Beast (Field-Tested),22.8492,38830
3710,,0.99,23.6214,StatTrak™ AK-47 | Blue Laminate (Factory New),22.7007,38161
3595,,0.99,23.4729,StatTrak™ FAMAS | Eye of Athena (Factory New),22.7007,759433
3630,,0.99,22.2453,StatTrak™ MAC-10 | Stalker (Field-Tested),22.7007,776262
3615,,0.99,25.9281,StatTrak™ AK-47 | Frontside Misty (Well-Worn),22.5423,38188
3625,,0.99,23.9283,MP9 | Pandora's Box (Minimal Wear),22.5423,35678
3565,,0.99,22.8591,StatTrak™ SCAR-20 | Crimson Web (Factory New),22.5423,39459
3647,,0.99,22.3938,Five-SeveN | Hyper Beast (Minimal Wear),22.5423,34745
3664,,0.99,22.2453,StatTrak™ M4A1-S | Chantico's Fire (Well-Worn),22.5423,38803
3902,,0.99,21.6315,StatTrak™ Five-SeveN | Hyper Beast (Well-Worn),22.5423,38569
3612,,0.99,23.7798,M4A4 | Desolate Space (Factory New),22.3938,35281
3679,zz,0.99,23.6214,Desert Eagle | Code Red (Field-Tested),22.3938,759244
3676,,0.99,23.166,StatTrak™ AWP | Elite Build (Minimal Wear),22.3938,38296
3626,,0.99,22.3938,StatTrak™ Desert Eagle | Mecha Industries (Factory New),22.3938,763419
3655,,0.99,20.097,StatTrak™ CZ75-Auto | Yellow Jacket (Factory New),22.3938,38393
3409,,0.9,23.985,ESL One Cologne 2014 Challengers,22.311,34593
3166,,0.9,22.311,MLG Columbus 2016 Nuke Souvenir Package,22.311,35543
3606,,0.9,21.753,Sticker | Team EnVyUs (Foil) | Katowice 2015,22.311,40914
3680,,0.99,23.7798,USP-S | Business Class (Factory New),22.2354,42157
3735,,0.99,22.2453,SG 553 | Bulldozer (Minimal Wear),22.2354,36455
3684,,0.99,22.2453,Desert Eagle | Golden Koi (Minimal Wear),22.2354,34417
3731,,0.99,21.78,M4A4 | 龍王 (Dragon King) (Factory New),22.2354,35353
3690,,0.99,20.7108,Galil AR | Aqua Terrace (Field-Tested),22.2354,34892
3663,,0.99,25.11,StatTrak™ M4A4 | Buzz Kill (Well-Worn),22.0869,38855
3648,,0.99,22.5522,AK-47 | The Empress (Battle-Scarred),22.0869,33968
3645,,0.99,22.3938,StatTrak™ M4A4 | Tooth Fairy (Minimal Wear),22.0869,781670
3706,,0.99,22.2453,StatTrak™ M4A4 | X-Ray (Field-Tested),22.0869,38897
3644,,0.99,21.9384,MP9 | Stained Glass (Field-Tested),22.0869,775934
3721,,0.99,20.8593,StatTrak™ AK-47 | Orbit Mk01 (Field-Tested),22.0869,38206
3637,,0.95,22.078000000000003,Sticker | GuardiaN (Gold) | Berlin 2019,22.078000000000003,772428
3877,,0.95,21.1945,Sticker | rain (Gold) | Berlin 2019,22.078000000000003,772422
3688,,0.99,25.3143,Galil AR | Aqua Terrace (Minimal Wear),21.9285,34893
3660,liqd,0.99,25.11,AWP | Hyper Beast (Field-Tested),21.9285,34096
3741,,0.99,20.7108,AWP | Containment Breach (Battle-Scarred),21.9285,775447
2976,,0.99,58.4397,★ StatTrak™ Shadow Daggers | Urban Masked (Field-Tested),58.4397,43897
3616,,0.99,23.3145,StatTrak™ M4A4 | The Emperor (Battle-Scarred),21.78,769585
3689,,0.99,21.6315,M4A4 | Buzz Kill (Factory New),21.78,35261
3764,,0.99,20.7108,MP7 | Whiteout (Minimal Wear),21.78,35624
3506,,0.9,21.339000000000002,Sticker | kennyS (Foil) | Cologne 2015,21.753,41592
3059,,0.99,55.6776,★ StatTrak™ Shadow Daggers | Scorched (Field-Tested),55.6776,43882
3513,newq,0.99,26.8389,StatTrak™ Glock-18 | Neo-Noir (Well-Worn),21.6216,835944
3678,,0.99,22.3938,M4A1-S | Chantico's Fire (Minimal Wear),21.6216,35187
3671,,0.99,22.3938,StatTrak™ AK-47 | Rat Rod (Factory New),21.6216,776479
3650,,0.99,21.9384,StatTrak™ Glock-18 | Vogue (Minimal Wear),21.6216,781673
3698,,0.99,21.6315,StatTrak™ USP-S | Caiman (Minimal Wear),21.6216,39726
3691,,0.99,21.4731,AK-47 | Point Disarray (Minimal Wear),21.6216,33947
3600,,0.99,21.1662,StatTrak™ FAMAS | Afterimage (Factory New),21.6216,38495
3662,zz,0.99,20.7108,AWP | Wildfire (Battle-Scarred),21.6216,773691
3609,,0.9,19.944000000000003,Sticker | Counter Logic Gaming (Foil) | Cologne 2016,21.609,39980
3677,,0.99,22.2453,StatTrak™ AWP | Fever Dream (Factory New),21.4731,38299
3737,newq,0.99,22.0869,StatTrak™ Five-SeveN | Fairy Tale (Minimal Wear),21.4731,835899
3659,,0.99,21.78,AK-47 | Frontside Misty (Minimal Wear),21.4731,33907
3727,,0.99,18.5625,StatTrak™ M4A4 | Bullet Rain (Field-Tested),21.4731,38848
3675,,0.99,15.3351,StatTrak™ M4A1-S | Mecha Industries (Well-Worn),21.4731,38842
3599,,0.9,21.339000000000002,Sticker | Zeus (Gold) | Katowice 2019,21.33,768651
3717,,0.9,19.521,CS:GO Weapon Case,21.33,34273
3666,,0.99,21.78,StatTrak™ SG 553 | Colony IV (Minimal Wear),21.3147,775470
3786,,0.99,21.1662,StatTrak™ CZ75-Auto | The Fuschia Is Now (Factory New),21.1662,38365
3375,,0.9,21.06,Atlanta 2017 Challengers (Holo-Foil),21.051,34148
3699,,0.9,19.944000000000003,Patch | Health,21.051,779122
3697,,0.99,21.1662,MAC-10 | Red Filigree (Field-Tested),21.0078,775951
3730,,0.99,20.7108,StatTrak™ Five-SeveN | Monkey Business (Minimal Wear),21.0078,38575
3683,,0.99,20.5524,AWP | Neo-Noir (Well-Worn),21.0078,763404
3816,,0.99,20.2455,StatTrak™ G3SG1 | Flux (Minimal Wear),21.0078,38615
3693,zz,0.99,20.097,MP9 | Dark Age (Minimal Wear),21.0078,35641
3800,,0.99,19.9386,Souvenir Glock-18 | Reactor (Minimal Wear),21.0078,37699
3242,,0.9,42.255,Sticker | Cloud9 (Foil) | Boston 2018,20.916,39951
3571,,0.9,23.013,Sticker | ESL One Cologne 2014 (Red),20.916,40051
3709,,0.9,20.781,Sticker | OpTic Gaming (Holo) | Atlanta 2017,20.916,40644
3491,,0.9,19.8,Sticker | ZywOo (Foil) | Katowice 2019,20.916,768425
3619,,0.99,21.78,StatTrak™ AK-47 | Point Disarray (Battle-Scarred),20.8593,38209
3700,,0.99,21.3246,StatTrak™ M4A4 | Neo-Noir (Well-Worn),20.8593,45393
3669,,0.99,20.8593,StatTrak™ MAC-10 | Graven (Minimal Wear),20.8593,38926
3692,,0.99,20.8593,StatTrak™ M4A1-S | Golden Coil (Battle-Scarred),20.8593,38819
3804,,0.99,19.3248,USP-S | Serum (Minimal Wear),20.8593,42227
3823,,0.99,17.7903,StatTrak™ SSG 08 | Dragonfire (Battle-Scarred),20.8593,39555
3702,liqd,0.98,21.7168,AWP | Redline (Field-Tested),20.7956,34125
3651,,0.99,22.3938,AK-47 | Legion of Anubis (Field-Tested),20.7009,781666
3708,,0.99,22.0869,StatTrak™ M4A1-S | Nightmare (Minimal Wear),20.7009,759435
3728,,0.99,21.3246,StatTrak™ USP-S | Stainless (Minimal Wear),20.7009,39767
3672,,0.99,21.0177,M4A1-S | Mecha Industries (Factory New),20.7009,35238
3811,,0.99,20.8593,AWP | Neo-Noir (Battle-Scarred),20.7009,763318
3665,,0.99,20.7108,Souvenir M4A4 | Radiation Hazard (Field-Tested),20.7009,37730
3695,,0.99,20.7108,AK-47 | Red Laminate (Minimal Wear),20.7009,33957
3629,,0.99,19.9386,AK-47 | Wasteland Rebel (Well-Worn),20.7009,33982
3714,,0.99,18.8694,StatTrak™ MP7 | Nemesis (Factory New),20.7009,39027
3654,,0.99,22.2453,SSG 08 | Bloodshot (Minimal Wear),20.5524,776411
3796,,0.99,20.097,Souvenir AWP | Acheron (Field-Tested),20.5524,761441
3758,,0.99,19.3248,StatTrak™ AK-47 | Frontside Misty (Battle-Scarred),20.5524,38184
3754,,0.99,20.7108,USP-S | Road Rash (Minimal Wear),20.394000000000002,42218
3712,,0.95,20.6055,StatTrak™ Negev | Power Loader (Factory New),20.311,39138
3720,,0.99,21.0177,StatTrak™ FAMAS | Commemoration (Field-Tested),20.2455,773764
3840,,0.99,18.8694,StatTrak™ PP-Bizon | High Roller (Factory New),20.2455,39395
3733,,0.95,19.874000000000002,Sticker | Jame (Gold) | Berlin 2019,20.159000000000002,772409
3705,,0.99,20.11,Glock-18 | Synth Leaf (Well-Worn),20.11,776759
3722,,0.99,22.8591,StatTrak™ Galil AR | Chatterbox (Well-Worn),20.0871,38650
3818,,0.99,20.2455,AWP | Electric Hive (Minimal Wear),20.0871,34080
3736,,0.99,18.4041,StatTrak™ P2000 | Fire Elemental (Field-Tested),20.0871,39193
